기업코드,기업이름,기업형태,업종,매출액,홈페이지,기업주소,사원수,설립일,대표자명
QlVQaTUzY1o5YlI4RlpZRHgxdXlNdz09,메가존(주),"중견기업, 주식회사, 병역특례 인증업체",호스팅 및 관련 서비스업,,https://megazone.com,"서울 강남구 논현로85길 46, 6층, 7층",524 명 (2022년 기준),2001년 3월 17일 (업력 21년),장지황
aGEzeGU4NUxPQ292cnZmTzVBd1hSQT09,(주)베이넥스,"중소기업, 주식회사","컴퓨터 및 주변장치, 소프트웨어 도매업","1,360억 5,518만원 (2021년 기준)",www.baynex.co.kr,"서울 영등포구 당산로41길 11, 더블유1209호,더블유1210호,더블유1211호,더블유1212호,비102호",102 명 (2022년 기준),2005년 11월 14일 (업력 17년),연광흠
OE4xc2N4QUhjZUtyQ1B2MEwyR0xxZz09,아우토크립트(주),"중소기업, 주식회사, 병역특례 인증업체",응용 소프트웨어 개발 및 공급업,"35억 4,758만원 (2020년 기준)",autocrypt.co.kr,"서울 영등포구 여의공원로 115, 6층,7층,8층",148 명 (2020년 기준),2019년 8월 23일 (업력 3년),김의석
bGMrbnZwV2x1T09JR2FLUkpWYnowdz09,프로페셔날핸즈인핸즈코리아(주),"중소기업, 주식회사",경영 컨설팅업,,http://www.prohanzkorea.com,"서울 강남구 봉은사로84길 9, 2층",,2006년 6월 28일 (업력 16년),김성중
R1U4QVJCU2VrUFA4dFpTNkV4dmtUQT09,(주)에브리플레이,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,,m.everyfit.co.kr/Go/i,"서울 금천구 가산디지털1로 149, 13층",51 명 (2021년 기준),2016년 7월 7일 (업력 6년),김종인
WTZqYityZFcrMHJCYVFtOFJZQzc3UT09,에스케이쉴더스(주),"대기업, 주식회사",보안시스템 서비스업,,https://skshieldus.com/,경기 성남시 분당구 판교로227번길 23,6518 명 (2021년 기준),2000년 6월 26일 (업력 22년),박진효
eFJOSjB4UXdKcWJ3VVRqbXEyeWRvQT09,한국피부임상연구센터,,연구소·컨설팅·조사,,www.koreansrc.com,경기 성남시 분당구 성남대로331번길 8 킨스타워 24층,,,허찬영
ZmFGYVd3SVI5dTlQSXBQQUxTS0lVZz09,렉스젠(주),"중소기업, 주식회사, 외부감사법인, 연구소, 병역특례 인증업체, 수출입 기업",방송장비 제조업,"760억 5,463만원 (2021년 기준)",www.rexgen.co.kr,"경기 안양시 동안구 시민대로 401, 1007호, 1008호",147 명 (2021년 기준),,안순현
cTd1VlhLRHFNTUJsSCtIYTZIYmI3dz09,유미특허법인,"중소기업, 주식회사",변리사업,"248억 5,447만원 (2017년 기준)",www.youme.com,"서울 강남구 테헤란로 115, 12층",190 명 (2017년 기준),1981년 3월 6일 (업력 41년),최현석
RmZvS1FqZEFuaitnY2pKRXhjbngrZz09,(주)휴머스온,외부감사법인,응용 소프트웨어 개발 및 공급업,,www.humuson.com,"서울 강남구 선릉로 433, 10층",94 명 (2019년 기준),1998년 8월 5일 (업력 24년),백동훈
elBaSjhXc0lZSWNwc2lCRmpIM2lYUT09,(주)언라이크,중소기업,응용 소프트웨어 개발 및 공급업,,unlike.kr,"서울 구로구 고척로1길 23, 2층",,2021년 12월 21일 (업력 1년),김도희
RmZvS1FqZEFuaitnY2pKRXhjbngrZz09,(주)휴머스온,외부감사법인,응용 소프트웨어 개발 및 공급업,,www.humuson.com,"서울 강남구 선릉로 433, 10층",94 명 (2019년 기준),1998년 8월 5일 (업력 24년),백동훈
REwwajNIYWp0SldWY29IKzNBR1dqdz09,베스핀글로벌(주),"중소기업, 스타트업, 주식회사",컴퓨터시스템 통합 자문 및 구축 서비스업,"1,600억원 (2020년 기준)",www.bespinglobal.com/,"서울 서초구 강남대로 327, 13층,14층,15층,16층",731 명 (2020년 기준),2015년 10월 19일 (업력 7년),이해민/이존한주
K28yV2Vrbzd6Q3hxWXg5RjdwVjdMQT09,펜타브리드,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,180억원 (2021년 기준),http://www.pentabreed.com,서울 서초구 서운로26길 9,106 명 (2021년 기준),2001년 9월 3일 (업력 21년),박태희
Q3JSUDdhQ0dHRXZoUUJ0Ykx2MEx1Zz09,(주)이큐포올,"중견기업, 주식회사",시스템ㆍ응용 소프트웨어 개발 및 공급업,,www.eq4all.co.kr,"서울 강남구 논현로76길 11, 4층",22 명 (2018년 기준),2017년 11월 8일 (업력 5년),고승용/이인구
NkJSbkpPZS9JNk5pdGNvZnh5VHBLQT09,(주)리앤파트너,"중소기업, 주식회사",상용 인력 공급 및 인사관리 서비스업,,http://www.leenpartner.com,"서울 서초구 방배로15길 3, 201호",,2006년 1월 1일 (업력 16년),이은영
MG4wblNhUDRVcldMQ0s1UERTaFM4UT09,(주)카카오브이엑스,대기업,응용 소프트웨어 개발 및 공급업,"1,137억 6,314만원 (2021년 기준)",kakaovx.com,"경기 성남시 분당구 판교로228번길 17, 1동 401호,402호,701호",,2012년 7월 13일 (업력 10년),문태식
RUhMNS9vLzFpRWhUK3JWQmpuZmQ3dz09,㈜토탈소프트뱅크,"코스닥, 중소기업, 주식회사, 외부감사법인, 수출입 기업",응용 소프트웨어 개발 및 공급업,"121억 4,340만원 (2020년 기준)",www.tsb.co.kr,부산 해운대구 반송로513번길 66-39,105 명 (2020년 기준),1989년 1월 14일 (업력 33년),최장수
NFZacmh0U2VNK281NFBiSmxpQWk3Zz09,(주)마이퍼피,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,"5,000만원 (2019년 기준)",my-puppy.co.kr,"서울 송파구 법원로 128, C동 1518호",9 명 (2019년 기준),2018년 10월 31일 (업력 4년),김성훈
MEFST0UxaTZWaWExR0gwVXhBekhXUT09,바이헤어,중소기업,전자상거래 소매 중개업,,,"전북 전주시 완산구 풍남문2길 124, 1층",,,최숙현
U0ZUQkJHNmlYZTlSRzIwMTJqdVU3dz09,양재미디어(주),"중소기업, 주식회사, 연구소, 병역특례 인증업체",시스템 소프트웨어 개발 및 공급업,"40억 9,007만원 (2016년 기준)",www.yjmedia.com,"서울 영등포구 당산로41길 11, 420호",51 명 (2016년 기준),1998년 9월 23일 (업력 24년),고동식
UEZ4eFFzNDdlWHJ6aGI4VW5DNFo2UT09,(주)위플래닛,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,5억원 (2016년 기준),http://wepla.net,"서울 서초구 강남대로18길 16-6, 3층",12 명 (2016년 기준),2011년 12월 6일 (업력 11년),조덕기
cXZSd2hZOXVYMFlXV2JteGtaZTVaUT09,(주)넥스트아이씨티,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,"31억 4,000만원 (2021년 기준)",www.nextict.co.kr,"서울 구로구 디지털로 242, 304호",40 명 (2021년 기준),2015년 8월 7일 (업력 7년),이종무
YnRjaEpZS2JWV3A5aUYrSGwvUXRxUT09,주식회사넷클로버,"중소기업, 주식회사, 연구소",응용 소프트웨어 개발 및 공급업,,http://www.netclover.com,"울산 남구 삼산로 303, 103동 412호",,2001년 4월 1일 (업력 21년),손태용
SWR2VGlzTzNQSGJvaVN0a3BRR3hKUT09,씨노드,"중소기업, 연구소, 주식회사",응용 소프트웨어 개발 및 공급업,"26억 5,000만원 (2019년 기준)",www.c-node.com,"인천 연수구 송도미래로 30, D동 2002호",25 명 (2019년 기준),2011년 3월 23일 (업력 11년),이인섭
NGhqOTYxZTE0a3ltcURrODNaUG5Pdz09,(주)블루컴,중소기업,응용 소프트웨어 개발 및 공급업,"64억 1,112만원 (2019년 기준)",,"서울 금천구 가산디지털1로 165, 803호",37 명 (2019년 기준),2016년 11월 8일 (업력 6년),기창민
TkpqVGlEenZPV0pSRWFIMFBFR0dLQT09,(주)에너넷,중소기업,유선 통신장비 제조업,"4억 5,993만원 (2019년 기준)",www.iener.net,"서울 금천구 두산로 70, B동 1007호",14 명 (2019년 기준),2015년 10월 2일 (업력 7년),전희연
Z3lpN3dIUERiZ0tqOE5hZ3oxanZiZz09,(주)에이젠글로벌,중소기업,컴퓨터시스템 통합 자문 및 구축 서비스업,"33억 9,254만원 (2021년 기준)",aizenglobal.com,"서울 영등포구 은행로 30, 8층 801호",33 명 (2021년 기준),2016년 2월 15일 (업력 6년),강정석
R3psNmprMnRCTnBRdTJJTU9Hb0M1QT09,(주)파프리카인더스트리,"중소기업, 주식회사",,"9억 5,583만원 (2021년 기준)",https://pprk.xyz/,"서울 마포구 와우산로22길 64, 3층",21 명 (2022년 기준),2020년 3월 9일 (업력 2년),정재훈
VGNZNXR5ZSsyR1NJZ2IrekNUVXludz09,(주)이파피루스,"중소기업, 주식회사, 병역특례 인증업체",응용 소프트웨어 개발 및 공급업,"66억 2,194만원 (2020년 기준)",www.epapyrus.com,"경기 성남시 분당구 판교역로 230, 비동4층 408,409,410호",54 명 (2020년 기준),2004년 5월 22일 (업력 18년),김정희
MUQyUU1DcTkrMkxjYm1zemFkRDdldz09,(주)필웨이,중소기업,상품 종합 중개업,"131억 4,092만원 (2021년 기준)",,서울 마포구 독막로2길 37,62 명 (2021년 기준),2015년 12월 29일 (업력 7년),김성진
MUQyUU1DcTkrMkxjYm1zemFkRDdldz09,(주)필웨이,중소기업,상품 종합 중개업,"131억 4,092만원 (2021년 기준)",,서울 마포구 독막로2길 37,62 명 (2021년 기준),2015년 12월 29일 (업력 7년),김성진
bHdyUGxOQjVzNlBPbFpCT0YvakRPQT09,예스이십사(주),"코스닥, 중견기업, 외부감사법인",전자상거래 소매 중개업,"4,397억 3,467만원 (2017년 기준)",www.yes24.com,"서울 영등포구 은행로 11, 5층,6층",425 명 (2017년 기준),1999년 3월 31일 (업력 23년),김석환
TVo3SWRwR0pKNkc0cWVtQnRrZ0REQT09,(주)스마일코리아,"중소기업, 주식회사, 수출입 기업",광고 대행업,,https://www.smilekoreacorp.com/,"서울 금천구 디지털로9길 47, 12층 1205호, 1206호",46 명 (2020년 기준),2013년 3월 11일 (업력 9년),최정일
Rm1hNTJHcjdTNWx3T2tUdHI4b1ZnQT09,루쿠쿠,,솔루션·SI·ERP·CRM,,,서울 강동구 성내로6길 32 장성글로벌빌딩,,,이동욱
WjdTT0VOcVcwOW5qMDNnbVhIWWxDdz09,(주)펫온,중소기업,데이터베이스 및 온라인정보 제공업,458만원 (2020년 기준),,"서울 구로구 디지털로34길 지하 55, 코롱사이언스밸리 2차 비101-디15 (구로동,코오롱싸이언스밸리2차)",,2021년 6월 28일 (업력 1년),오형택
N3hjV0swQlNXak1XazhqeUY1SGFmQT09,(주)영우디지탈,외부감사법인,컴퓨터시스템 통합 자문 및 구축 서비스업,"4,233억 5,927만원 (2020년 기준)",www.youngwoo.co.kr,서울 중구 세종대로7길 43,254 명 (2020년 기준),1993년 5월 18일 (업력 29년),김범수/이호준/정인욱
bVRQV1VnTW92eXUrRUJXL0dEVFplZz09,주식회사 팀레몬(Team Lemon),,IT컨설팅,,,서울 강남구 학동로24길 17 NK 빌딩,,,김현철
YjZkVkhWSkNrK3JMd3QwOWtGYitpZz09,(주)윙크컴퍼니,"중소기업, 주식회사",전자상거래 소매업,,winc.app,"서울 강남구 선릉로 428, 13동 108호",,2019년 10월 18일 (업력 3년),이승준
bVRQV1VnTW92eXUrRUJXL0dEVFplZz09,주식회사 팀레몬(Team Lemon),,IT컨설팅,,,서울 강남구 학동로24길 17 NK 빌딩,,,김현철
YjZkVkhWSkNrK3JMd3QwOWtGYitpZz09,(주)윙크컴퍼니,"중소기업, 주식회사",전자상거래 소매업,,winc.app,"서울 강남구 선릉로 428, 13동 108호",,2019년 10월 18일 (업력 3년),이승준
bWFPU0lzejFPWHlpaFlUYzRmSW9Zdz09,(주)블루비즈넷,중소기업,시스템 소프트웨어 개발 및 공급업,,bluebiznet.co.kr,"서울 강서구 화곡로68길 82, 1204호",,2020년 1월 10일 (업력 2년),조규태
eVdGYlJtRUt1eWlmMkR2c0lOZnFPdz09,위쉬정보기술㈜,중소기업,응용 소프트웨어 개발 및 공급업,50억원 (2014년 기준),www.wishit.co.kr,"서울 구로구 디지털로32길 30, A동 311호",100 명 (2014년 기준),2000년 2월 1일 (업력 22년),이종수
bnQwVnhSQzlpcmRzOFhaUVFGRzdOQT09,(주)사람과기술,중소기업,고용 알선업,"82억 1,138만원 (2021년 기준)",,"서울 강남구 강남대로 354, 1403호",241 명 (2018년 기준),,지용
RmMvQldRVmZ5L0FhWXdTVXM1K1dNZz09,(주)이루인포,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,"145억 2,500만원 (2021년 기준)",www.iroo.co.kr,"서울 강남구 선릉로 537, 4층",39 명 (2021년 기준),2004년 2월 4일 (업력 18년),이지호
aFMwdnBiN0lqY1IyeFY3dktLbzNXUT09,(주)닥터송,"중소기업, 주식회사",데이터베이스 및 온라인정보 제공업,"11억 5,000만원 (2021년 기준)",www.dsong.co.kr,"서울 강서구 공항대로 227, 504호, 505호",18 명 (2021년 기준),2016년 1월 7일 (업력 6년),윤현지
TUZ1engzWXVHUXdlVHBWaGxVV05IQT09,(재)한국통계정보원,"기타, 재단법인, 비영리단체/협회","컴퓨터시스템 통합 자문, 구축 및 관리업","69억 3,308만원 (2021년 기준)",www.kosii.or.kr,"대전 서구 둔산대로117번길 18, 6층",99 명 (2022년 기준),2011년 3월 25일 (업력 11년),은순현
NFRhOVprV3VaTWVwYUYySGhkVFdGUT09,(주)엠앤에스텍,중소기업,공기 조화장치 제조업,"8억 5,628만원 (2020년 기준)",www.mnstech.co.kr,"경기 용인시 기흥구 강남서로 20, 산학협력단창업보육센터 117호",6 명 (2020년 기준),2018년 7월 30일 (업력 4년),주성신
TGV1dEJiU2orU2hieFQ3R0RjY3AyZz09,(주)알티모빌리티,중소기업,응용 소프트웨어 개발 및 공급업,,,"서울 서초구 반포대로27길 16, 7층",,2021년 12월 28일 (업력 1년),서정규
RmMvQldRVmZ5L0FhWXdTVXM1K1dNZz09,(주)이루인포,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,"145억 2,500만원 (2021년 기준)",www.iroo.co.kr,"서울 강남구 선릉로 537, 4층",39 명 (2021년 기준),2004년 2월 4일 (업력 18년),이지호
UFcxNDFFYzhLaVV2ejlMOVlVd0JvQT09,씨앤토트㈜,중소기업,"컴퓨터 및 주변장치, 소프트웨어 도매업",744억 871만원 (2017년 기준),www.cnthoth.com,"서울 서초구 방배천로 91, 5층",66 명 (2021년 기준),2005년 6월 27일 (업력 17년),최병도
QTVJRkFybE9Za0JCOStJK2J4a3BjQT09,(주) 알투람,중소기업,"전자기 측정, 시험 및 분석기구 제조업","20억 1,164만원 (2017년 기준)",,경북 포항시 남구 대이로59번길 12,11 명 (2020년 기준),2009년 4월 6일 (업력 13년),손민수
T0prU3NRdFdzZTZkTWdodHJIamdBQT09,(주)디더블유아이,"중소기업, 외부감사법인, 주식회사",응용 소프트웨어 개발 및 공급업,"7억 5,801만원 (2020년 기준)",www.dwni.co.kr,"서울 중구 청파로 450, 3층",6 명 (2021년 기준),2007년 12월 28일 (업력 15년),조희선
V1p2YnJWemZmWkxQb1lpSXZlM1JTQT09,(주)스카이칩스,중소기업,기타 엔지니어링 서비스업,"7억 7,613만원 (2020년 기준)",,"경기 수원시 장안구 서부로 2066, 85511호",70 명 (2020년 기준),2019년 4월 19일 (업력 3년),이강윤
aFdoUHpkSjJpckFiVUZHTkM1dE9Mdz09,(주)렛시,"중소기업, 스타트업, 주식회사",응용 소프트웨어 개발 및 공급업,"10억 5,000만원 (2021년 기준)",www.letsee.io,"서울 강남구 테헤란로82길 15, 8층",20 명 (2021년 기준),2014년 7월 16일 (업력 8년),안상철
bzJHK1ErWCtBQU5MV3A0aUdiZFkzQT09,(주)스피링크,"중소기업, 스타트업, 주식회사",데이터베이스 및 온라인정보 제공업,"7억 6,947만원 (2020년 기준)",www.textnet.kr,"서울 용산구 한강대로 366, 807호, 812호",31 명 (2020년 기준),2015년 4월 21일 (업력 7년),고경민
WTU2bmZBQUh5RnUxc0ZycGlwQm9IQT09,오티아이(주),중소기업,응용 소프트웨어 개발 및 공급업,"214억 6,728만원 (2020년 기준)",www.oti.co.kr,"서울 구로구 디지털로26길 123, 1605호 1606호",270 명 (2020년 기준),2003년 2월 17일 (업력 19년),장영수
WTU2bmZBQUh5RnUxc0ZycGlwQm9IQT09,오티아이(주),중소기업,응용 소프트웨어 개발 및 공급업,"214억 6,728만원 (2020년 기준)",www.oti.co.kr,"서울 구로구 디지털로26길 123, 1605호 1606호",270 명 (2020년 기준),2003년 2월 17일 (업력 19년),장영수
a2VVUjBWckVGNGJqcHRrckRkRUt6dz09,(주)네오클로바,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,"22억 7,051만원 (2020년 기준)",www.neoclova.co.kr,"서울 강서구 양천로 583, B동 1206호",18 명 (2020년 기준),2011년 11월 7일 (업력 11년),이재중
eUpjOHlETFF5MEtTbjNGVnMvNWVoUT09,주식회사레몬헬스케어,중소기업,응용 소프트웨어 개발 및 공급업,20억원 (2019년 기준),www.lemonhealthcare.com,"서울 금천구 가산디지털1로 145, 1005호",75 명 (2019년 기준),2017년 6월 1일 (업력 5년),홍병진
cSt6YStOVlhFOUQvTENwQzUrMk8zdz09,(주)클리노믹스,"코스닥, 중소기업, 주식회사",물질성분 검사 및 분석업,,http://www.clinomics.com,"울산 울주군 언양읍 유니스트길 50, 110동 3층 301-3호",85 명 (2021년 기준),2011년 6월 21일 (업력 11년),정종태/박종화
YnN2bU9TYk1PWTYvNFkzWHYvSCthZz09,솔루브레인,중소기업,,,www.nolleyo.com,울산 남구 대학로 152,,,
YnN2bU9TYk1PWTYvNFkzWHYvSCthZz09,솔루브레인,중소기업,,,www.nolleyo.com,울산 남구 대학로 152,,,
QWxGNkswV0s4OUJUdjFKeGxJcVJFdz09,(주)바이오스타그룹,"중소기업, 주식회사",그 외 기타 분류 안된 금융업,,http://www.biostar.co.kr,"서울 영등포구 국회대로76길 10, 2층",,2021년 4월 16일 (업력 1년),라정찬
bUM3MHB4L2VkSkhvbnNiUGIwY0psdz09,(주)에이앤티랩스,"중소기업, 연구소, 주식회사",,,www.antlabs.io,"경북 구미시 1공단로7길 86-1, 3층 302호,동아비즈니스센터 내 354호",,,
SVRFd3lpQkFTK2xrMCtnSzVuNXZuZz09,(주)씨앤비플러스,"중소기업, 주식회사",응용 소프트웨어 개발 및 공급업,,,"서울 금천구 가산디지털1로 225, 16층 1609호",,2014년 1월 15일 (업력 8년),이현영
NUQ1WWNTR05vTmF0SmdHRzBUa0M4Zz09,(주)로보닉스,"중소기업, 주식회사, 수출입 기업",산업용 로봇 제조업,"35억 1,924만원 (2020년 기준)",robonix.co.kr,"인천 서구 로봇랜드로 155-11, 2104호",11 명 (2021년 기준),2018년 10월 4일 (업력 4년),박충현
YkJqM2dQalhPQnNNcjNCVEV2VENndz09,메이저월드(주),"중소기업, 주식회사",운동 및 경기용품 도매업,420억원 (2020년 기준),www.mwd.kr,"경기 화성시 동탄기흥로 557, 14층 1407, 1408호",67 명 (2020년 기준),2014년 7월 21일 (업력 8년),김태진/한현
UG5hYUEzS1ByVW5ha0ZBSUR0angrdz09,(주)로지스밸리,중소기업,"화물운송 중개, 대리 및 관련 서비스업","100억 3,752만원 (2021년 기준)",www.logisvalley.com,"경기 용인시 기흥구 마북로 110, 102호",,2020년 2월 21일 (업력 2년),김우식
UGF3YnU1bkI4Q3JHMkpsMmxYTDYyUT09,(주)씽크정보기술,"중소기업, 주식회사",시스템 소프트웨어 개발 및 공급업,"4억 4,941만원 (2020년 기준)",www.thinkit.co.kr,"서울 서초구 바우뫼로7길 16, 802호",13 명 (2016년 기준),,김종래
